phos_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_001004019.1_S277s _1_1_277_277,-0.5395,-0.47140000000000004,-1.3779000000000001,-1.6505,-3.6773,-0.9276,-0.8125,-3.7952,-3.7146,0.6311,-1.808,-1.2828,-0.9711,-1.4492,-1.5264,-2.701,-0.7,-1.0464,0.5827,-2.7818,-1.5296999999999998,-3.1239,-0.7964,-1.2155,-0.5179,0.8057000000000001,-0.4333,1.0276999999999998,0.1567,0.24040000000000006,-0.5797,1.7094,4.3995999999999995,-3.4068,-2.3649,2.0491,-1.6381999999999999,-2.9724999999999997,1.5387,0.2734,-1.1136,-0.6291,-0.1696,0.2603,0.5553999999999999,0.1604,0.2029,-0.4229,-1.3195999999999999,-2.8915,-1.1342999999999999,-1.323,0.6293,-0.7408,-0.9002,-1.8700999999999999,-0.1609,-0.3659,-0.8963000000000001,NA,NA,NA,NA,0.4296,-1.1453,0.2232,1.2025000000000001,-1.6654,-1.4978,-2.6587,0.15239999999999998,-2.6891,-0.38059999999999994,-1.5293,-0.3297,-0.7368000000000001,-1.5643,-0.9253,-1.8938,-2.073,-1.5704,-0.8340000000000001,-0.2803,-3.8587,-1.8787,-1.3532000000000002,0.7011000000000001,-2.3764,-1.8518,-1.4032,-1.9601,-2.6426,0.43250000000000005,1.4409,1.1651,-0.046999999999999986,-2.5139,-1.4621,-2.9835,-1.9060000000000001,-0.7979999999999998
NP_001004019.1_S578s _1_1_578_578,4.2379999999999995,-1.7793999999999999,-0.5590000000000002,3.8533999999999997,3.6045,-1.3315,-1.1517,-3.332,-0.7304999999999999,1.3108,-0.47830000000000006,2.4407,0.09890000000000021,-0.6161000000000001,-1.5133,0.6327,NA,NA,NA,NA,0.16459999999999997,0.909,0.29720000000000013,0.6358999999999999,-0.1018,-0.7977000000000001,-0.30100000000000016,0.34490000000000004,-0.5098,-1.3961000000000001,1.6934,-0.20329999999999993,NA,NA,NA,1.188,3.2854,1.9379,0.7275,NA,NA,NA,NA,1.4421,0.6132999999999998,-0.00759999999999994,0.03589999999999999,NA,NA,NA,NA,-1.5791000000000002,0.37339999999999973,0.3641,3.8205,-0.32330000000000003,0.41819999999999996,2.7859,-1.7416,1.9234,-0.6915,-2.3662,-2.7191,0.9128999999999999,0.3325,0.3313,3.9946,0.02429999999999999,-0.4355,4.2034,3.2349,0.0769,3.0997,-1.4899,-1.5997,-0.21939999999999998,0.6939,3.5478,0.5267999999999999,1.7591,NA,NA,NA,NA,0.3365,1.5335,0.11410000000000001,-1.278,-0.24290000000000012,0.9762,-2.0511999999999997,3.8949999999999996,0.9138000000000001,0.8505,1.6690999999999998,0.6701999999999999,0.5610999999999999,0.10640000000000005,1.3530000000000002,-1.5686999999999998,2.9919000000000002
NP_004360.2_S162s _1_1_162_162,-3.1751,-2.4326,-1.9938,-1.1824,1.7975000000000003,0.15439999999999998,-0.8091999999999999,-0.21020000000000005,-1.9762,-0.4561,-0.7162,-1.6606,0.09929999999999994,-0.6879,1.3627,-1.4021,-1.7492,-3.5970000000000004,1.4602999999999997,0.3748,-3.5322000000000005,-1.2132999999999998,-0.9926999999999999,-0.6638000000000002,-4.1915,-0.4233,-1.1128,-1.9128,1.5419,0.5185000000000001,0.22270000000000012,3.6575,1.7201,-0.13329999999999997,-2.2397,-0.4123,-2.7065,-2.5846,0.2336999999999999,0.9698,-0.9491999999999999,-0.7208,1.7847,-0.9084999999999999,-0.2883,-1.657,-2.4478,-0.5073,-2.5700000000000003,-1.206,3.3541,-1.5560999999999998,-3.0383,0.879,-1.2967999999999997,1.6219000000000001,-3.588,-1.0811000000000002,-1.2803,-1.2217,-3.5898,1.1661000000000001,-1.092,2.1814,-1.9905,0.6614,-1.4386999999999999,1.9139,-2.3639,-0.068,-0.49940000000000007,-2.0921000000000003,1.7789000000000001,-0.7469000000000001,-1.0887,-0.7712,-1.4283000000000001,-1.8695,-1.3195999999999999,-2.0391,-2.45,-2.0238,-0.27680000000000005,-1.2532999999999999,-1.7211,-1.1151,-0.08090000000000001,-1.9219999999999997,-1.2496,-1.6838,-1.6058,-2.2888,-2.6448,0.7367999999999999,-1.5289,-1.9910999999999999,-2.1250999999999998,1.2914999999999999,-1.4124,-0.0322,-0.5852999999999999
NP_004360.2_S1783s _1_1_1783_1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2950999999999999,-0.7981999999999999,-2.0371,1.7446000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5337000000000001,-3.0399,-0.1462000000000001,0.9909,-1.2334999999999998,-2.0677,-0.6052,0.1284,NA,NA,NA,NA,1.1459,-1.939,2.2279,-0.7764,NA,0.2782,0.16299999999999998,-1.0872,1.8306,NA,NA,NA,NA,NA,NA,NA,NA,0.5043000000000001,0.2632,1.069,NA,-1.1327,-0.4461,-1.0232999999999999,-1.2775,-0.366,2.6239000000000003,-0.35519999999999985,-0.9507,-0.062299999999999994,NA,NA,NA,NA
NP_004360.2_S2127s _1_0_2126_2127,NA,NA,NA,NA,3.5002999999999997,0.7259,2.9485,2.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7317,0.5959000000000001,4.6459,2.8716,NA,NA,NA,NA,NA,NA,NA,0.3619999999999999,0.16600000000000004,3.8903,1.2513999999999998,NA,NA,NA,NA,1.4717,-0.27380000000000004,1.1387,4.3343,NA,NA,NA,NA,2.7276,2.2342,1.7829,5.3329,NA,NA,NA,NA,5.7851,1.5094,4.395099999999999,-0.4746999999999999,NA,NA,NA,NA,NA,4.1857,2.169,0.2436,1.9929999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_004360.2_T2266t _1_1_2266_2266,3.3514999999999997,-5.0953,-0.06679999999999997,2.2579000000000002,NA,NA,NA,NA,0.8503000000000001,1.3781,1.0517999999999998,3.8120000000000003,-3.0305,-0.08419999999999983,-0.48410000000000003,-1.4911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2672,-2.798,1.4296000000000002,0.503,-1.1067,0.1503,-1.291,-0.9532999999999998,2.808,-1.4939,0.3587999999999999,NA,NA,NA,NA,0.9302000000000001,-0.7139,0.5141,-1.2628000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.185,2.0625999999999998,-0.5992,1.2062,-0.732,0.056800000000000184,-1.7172,2.9987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07930000000000004,-1.0174,-2.1572,-0.4151,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001384.1_S75s _1_1_75_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0106,-3.0359,-3.7381,-6.5611,0.06219999999999992,-1.3558999999999999,0.1282000000000001,-0.20090000000000002,-2.7195,-5.3121,-0.7332,-1.4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6506000000000001,-0.5693999999999999,2.4613,-5.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9176000000000002,-2.6747,-4.1821,-1.6178000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0838000000000001,-1.3356999999999999,-1.7934,-0.7089,NA,NA,NA,NA,NA,NA,NA,NA,-0.7003,-3.0612,0.22340000000000004,-1.5358,-2.8223000000000003,-4.5166,-2.4261,-4.279,NA,NA,NA,NA,NA,0.43420000000000003,-0.21910000000000007,-3.5669,-4.5746
NP_001384.1_S213s _1_1_213_213,-1.6588,0.6874000000000002,-2.8571,0.12030000000000002,3.5575,-0.06630000000000003,0.3917999999999999,-0.1888,-1.3271,-0.5846,0.8786999999999999,-0.1524,2.4482,-0.11699999999999999,1.4145999999999999,-2.5627,1.1894999999999998,-2.3022,1.3498999999999999,2.545,-1.7574999999999998,-2.4553,1.7280000000000002,0.7571,-1.4942,5.6776,0.16239999999999993,0.6756,0.7198,4.481,0.2262,3.7213,-1.9926,2.5105000000000004,-1.4198,4.6756,-1.2795,-3.4956,2.8758,0.04310000000000014,0.48540000000000005,2.6208,-0.46109999999999995,0.5663,-0.4292,-0.8412,1.1583999999999999,-1.7310999999999999,0.3581,-1.5388000000000002,1.1587,0.43920000000000003,-0.6440999999999999,0.6924999999999999,-1.7922,-1.8524,-0.7278,-4.0785,4.3083,-2.1888,-2.5080999999999998,-1.0003,1.4845,4.0908999999999995,0.0047000000000000375,2.9406999999999996,-0.9233,0.47219999999999995,-0.4518000000000002,-1.3188,-0.2817000000000003,-2.0554,2.2243,-0.23250000000000004,-1.6049000000000002,0.061899999999999955,-2.793,-1.2379,-3.488,-2.5004999999999997,-2.7689,1.0211000000000001,2.0896999999999997,-1.0718999999999999,-1.1489,-0.24630000000000019,1.963,-0.9231999999999999,-2.1508000000000003,0.10679999999999998,-0.7585999999999999,-1.3856,-2.287,-0.6895,-0.2675,0.484,-1.9977,1.9678,0.7847999999999999,-2.0553,2.0266
NP_001310245.1_S215s _1_1_215_215,-1.2021000000000002,-1.5922,-1.2463000000000002,-0.6564,-2.7629,2.0494000000000003,-1.1129,0.05400000000000005,-0.8029000000000001,-1.6936999999999998,-1.5956000000000001,-0.3703,-0.3496,-0.7087000000000001,-1.3902,-0.5507,-1.5452000000000001,-0.7626999999999999,1.0345,1.1865,-1.7414,-1.8937,0.2021,-2.0778,-3.1507,-1.3446,-1.7969,-2.0537,-2.0085,-1.1429,-0.47650000000000003,-1.639,-0.5912000000000001,-1.2849,-2.5545999999999998,-1.5728,-2.2018,-2.9896000000000003,4.7266,0.2455,-1.0631,-0.828,-1.8678000000000001,-1.1112,-1.4886000000000001,-1.129,1.1576,-1.9807000000000001,-0.8754000000000001,-3.0736999999999997,-2.3615,-0.43120000000000003,1.2551999999999999,-0.7439,-1.9046,-2.2019,-1.0555,0.42939999999999995,-3.0481000000000003,-1.9613,-2.8299000000000003,-3.9992,-1.8632,-0.9214999999999999,-2.0313,-0.6396,-3.2375999999999996,0.8106,1.9396,2.9401,1.3715,-1.3151,-0.6939,0.3638,0.5862000000000003,1.7124000000000001,-1.9385,-7.000000000000062e-4,-0.6629,-1.171,-0.3093,-0.0707,-0.34120000000000006,-0.7221,0.057599999999999985,-1.0088,-0.2863,0.4898999999999999,NA,NA,NA,NA,-1.5575,0.1048,-1.1634,1.0695999999999999,-0.2694,-2.6877,-2.6231999999999998,-2.0466,-1.1963
NP_001310245.1_S365s _1_1_365_365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7329,-1.5377,-2.0884,NA,NA,NA,NA,-0.8569,0.17710000000000004,0.24489999999999995,-0.267,NA,NA,NA,NA,NA,NA,NA,NA,-0.7333999999999999,-1.052,-0.2984,-0.8055,-1.584,-1.3561,-0.9122,-3.6751,-0.9772000000000001,-1.0211,-3.1779,-2.1109999999999998,NA,NA,NA,NA,-2.1644,-0.7001,-1.4282,0.6465,NA,NA,NA,NA,NA,-2.6661,-1.1686,-0.3948999999999999,-1.6335000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7458,-0.5685,-0.6809000000000001,-0.1843999999999999,NA,NA,NA,NA,NA
NP_001310245.1_S450s _1_1_450_450,-3.5314,0.07509999999999994,-2.8274999999999997,-4.4928,-5.2613,1.8026,-1.9922999999999997,-2.1858000000000004,-4.0936,-1.7996999999999999,-3.3937999999999997,-3.1936999999999998,NA,NA,NA,NA,-1.217,-0.7965,0.05400000000000005,-2.4062,-2.8872999999999998,-3.2691999999999997,-0.9986999999999999,-2.4325,-2.556,1.0058,-1.1764999999999999,-1.8227,NA,NA,NA,NA,-2.2459,-4.1433,-3.7208,-2.4450000000000003,-4.3133,-2.4924999999999997,2.7603,-0.20490000000000008,-1.1497,-1.0773000000000001,-0.9997,-5.8006,-4.7179,-5.5777,-1.6894,-2.2992,-1.0322,-6.861600000000001,-6.3358,-3.7003000000000004,-0.8056,-2.6267,-3.8430999999999997,-3.669,-3.4545000000000003,-1.9475,1.1793999999999998,-2.5734,-3.4440999999999997,-4.6921,-4.7447,-2.2681999999999998,-3.245,-1.4131,-3.4488000000000003,-4.6057,-1.3974,-2.1753,-3.3522,-3.5995999999999997,-2.2389,-0.9094000000000001,-1.6186,-1.3674000000000002,-2.177,-2.3373,-3.8773,-3.9504,NA,NA,NA,NA,-0.9012000000000001,-3.9138,-0.3539000000000001,-1.0624000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6964,-1.847,-1.0086,-3.3014
NP_003238.2_S238s _1_1_238_238,NA,NA,NA,NA,5.4739,-1.0135,1.0737,4.2878,NA,NA,NA,NA,7.1227,7.646599999999999,4.355,1.4503999999999997,2.3732,2.7015,3.3901,3.5369,1.4253,-0.8705999999999998,3.6736,0.3923,NA,NA,NA,NA,5.5206,7.0962,4.0507,10.937100000000001,NA,10.0199,3.4997,NA,NA,NA,NA,1.7523,0.6174000000000001,1.0396,3.3697,NA,NA,NA,NA,2.7837,2.6525000000000003,NA,7.3768,NA,NA,NA,NA,2.8396,2.8975,0.6218999999999999,1.4576,2.2819000000000003,1.5024000000000002,6.6823,3.7056,6.3283000000000005,3.916,6.3618,4.5297,0.493,-0.3585,2.6270000000000002,0.262,-4.2478,5.5095,2.0486999999999997,2.3364000000000003,2.4171,2.1814,3.6046000000000005,-0.07189999999999985,4.3383,NA,NA,NA,NA,2.0551,1.1905000000000001,4.6555,0.6413,5.3491,3.7403000000000004,5.0647,6.6057,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_003238.2_S258s _1_1_258_258,0.2197,-0.5394,1.4344999999999999,-0.41890000000000005,4.1021,1.6857,0.1888,2.3657,0.8618,-0.7995000000000001,0.7890999999999999,1.7570000000000001,2.2118,0.15689999999999998,1.0293999999999999,0.6224,0.2574000000000001,1.7607,2.2335000000000003,0.7674,-0.28750000000000003,-0.457,0.5194,0.22740000000000002,0.5486,0.7421,1.0666,-0.6013999999999999,1.4132,1.7341,1.5445000000000002,3.5307000000000004,1.9213,6.0159,1.3108,3.7261,2.0980000000000003,-0.10770000000000013,0.9979,1.1542,0.7363999999999999,1.9088,1.1126,2.2127999999999997,0.7923,0.8981000000000001,-0.5464,0.46280000000000004,1.2475999999999998,-0.6159,5.1597,2.8928000000000003,-0.039899999999999936,1.7638,-0.07769999999999999,0.744,1.4914,0.47139999999999993,0.8996999999999999,0.3639,0.5162,4.0611999999999995,2.5885,2.9252000000000002,0.8244,2.3626,1.3758,NA,NA,NA,NA,NA,0.5098,0.9714,-0.26739999999999997,-0.5126000000000001,0.8394999999999997,-0.0015000000000000568,0.8821,0.8903,1.4276,-0.20540000000000003,0.48780000000000007,1.1747999999999998,3.3132,0.21189999999999998,2.5700000000000003,0.32999999999999996,1.4024999999999999,-0.6188,-0.14859999999999995,0.15850000000000009,0.39980000000000004,-1.4704000000000002,0.047000000000000014,-0.41459999999999997,-0.017299999999999996,NA,NA,NA,NA
NP_997647.1_S2475s _1_1_2475_2475,-3.0702,-0.03859999999999997,-2.1452999999999998,0.3316999999999999,2.3084,-1.6108,-0.8295,0.1692,-1.8342,-2.6359,1.0991,-0.4108,1.3933,-0.6067,-0.016199999999999992,-2.8732,-0.2374,-1.7206,-0.3231,0.7616,-0.8731,-0.20320000000000005,-0.015000000000000013,0.3261,-2.9481,1.7202000000000002,-0.203,-0.9058999999999999,0.5679000000000001,0.17729999999999999,1.488,1.9735000000000003,-1.8905,0.35330000000000006,-1.9705,0.3357,-0.3601000000000001,-1.1587999999999998,-0.5562,-0.2349,-0.7093,0.08860000000000007,-1.0622,0.2879,-1.5793,-0.8135,-0.36250000000000004,-1.3965999999999998,-0.7285,-1.9195999999999998,1.8384,-1.2798999999999998,-1.5659,-1.2528,-2.9206000000000003,-1.6732,-1.3079,-3.1212999999999997,2.0059,-1.6861,-3.7207999999999997,-1.3808,2.1541,1.7389000000000001,-1.8789,1.3058,-1.7433,-0.6905,0.3063,2.4758,-1.6029,-3.3523,1.5528,0.18369999999999997,-1.2487,-0.31679999999999997,-2.9796,-0.7013,-2.5419,-1.4068,-1.6764,-0.9002,-0.7776000000000001,-0.43179999999999996,-2.1109,-2.6851,0.11599999999999999,-1.2241,-1.3244,-1.3809,-0.7909999999999999,-2.6664,-2.6879999999999997,-1.2386,-2.9103,-0.5662,-0.8151999999999999,0.7687,-0.26139999999999997,-1.8963,-0.20000000000000007
NP_001191215.1_S436s _1_1_436_436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37139999999999995,-0.14470000000000005,1.6488999999999998,1.8399,NA,NA,NA,NA,1.9538,1.8917000000000002,1.8535,0.1504,-0.2594000000000001,2.0932,3.4671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5141,0.8944,1.143,3.6518,NA,NA,NA,NA,0.6049,0.2632,-0.9398,-1.1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4219,1.6230000000000002,2.7428,4.2148,0.09750000000000003,0.11730000000000007,0.5243,3.879,NA,NA,NA,NA,1.1448,1.0039,0.24259999999999998,2.403,-0.1882999999999999,-1.6139999999999999,1.4654,3.3884000000000003,0.6411,NA,NA,NA,NA
NP_001191215.1_T440t _1_1_440_440,-0.37839999999999996,3.3973,3.7382,0.23239999999999994,2.3422,1.2643,1.1953,1.3975,-0.16480000000000006,-0.17159999999999997,1.8079,1.2224000000000002,0.37460000000000004,-0.5734,0.98,4.4536,0.9771000000000001,-1.1071,-1.2182999999999997,2.2461,1.6866999999999999,0.5034,1.8575,1.3471000000000002,2.105,0.25459999999999994,1.2572999999999999,-0.27369999999999994,2.3139000000000003,1.3914,0.47819999999999996,2.7223,-1.0288999999999997,0.5286,2.3697999999999997,NA,NA,NA,NA,2.0141999999999998,1.4428999999999998,1.1874,1.1904000000000001,9.9679,1.3534000000000002,0.32000000000000006,2.1082,2.9551,0.9067,1.1738,0.7301000000000001,2.5317,-0.5608,0.9282,0.31489999999999996,2.4762,0.5922000000000001,2.8306000000000004,0.8907,0.11710000000000004,1.8164,0.6976,-1.1241,0.2297999999999999,0.63,-0.3938999999999999,0.5709,2.376,3.4856,-3.6828000000000003,-0.4779,2.0681000000000003,2.7462,0.5831000000000002,0.3264999999999999,1.3846,2.8268,0.19079999999999997,2.4536,2.8331,0.7299,0.8326,1.604,4.2485,1.5452000000000001,2.0618000000000003,2.2971,0.7010000000000001,2.9424,0.11780000000000002,2.3478,0.4862,2.2237,0.6318,-0.5388,0.61239999999999994,0.7215999999999999,2.0994,0.10570000000000013,1.1812,-0.0996
NP_001191215.1_Y441y _1_1_441_441,0.5766,4.3744,2.3476,-0.22290000000000001,0.8304999999999999,0.7831999999999999,1.0436999999999999,0.9106,-0.5675000000000001,0.3387,0.13839999999999997,1.1703999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2592,-0.24109999999999998,-0.644,0.43729999999999997,-0.7246999999999999,0.33809999999999996,1.5416,2.65,1.0045,1.1694,0.4747000000000001,NA,NA,NA,NA,3.4965,0.1678,-0.1779,1.3554,NA,NA,NA,NA,4.5299,0.8694,1.9821,1.4068,0.1708,-0.7517,-0.07869999999999999,-0.46290000000000003,0.8015,1.7158,2.1516,-0.7859,-0.515,-0.1460999999999999,-0.7833,0.28099999999999997,NA,NA,NA,NA,NA,-1.1041,-1.349,0.38149999999999995,0.5361,2.6112,-0.17820000000000003,1.5283,1.3909,1.7505000000000002,0.6109000000000001,0.03400000000000003,5.6504,NA,NA,NA,NA,1.3813,-0.0766,0.9326,0.07699999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001191215.1_T443t _1_1_443_443,-0.0013000000000000234,3.0000999999999998,-0.1650999999999999,-1.6387999999999998,-0.24609999999999999,-1.2166000000000001,0.10089999999999999,1.2082,-1.3249,-0.133,0.6805,1.1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17700000000000005,0.7713000000000001,2.0759,1.9483000000000001,2.3373,1.6617,0.9781000000000001,NA,NA,NA,NA,3.5604999999999998,-0.8418,0.4034,2.0725,NA,NA,NA,NA,1.7885,-1.6141999999999999,-0.4427,-0.08520000000000005,1.9472,0.18009999999999998,0.2089,0.626,0.2076,-0.8460000000000001,-0.4369,0.31800000000000006,NA,NA,NA,NA,3.2633,2.1083000000000003,-0.5989,1.1496,NA,1.7762999999999998,-0.07830000000000004,2.2551,0.42790000000000006,NA,NA,NA,NA,-0.16979999999999995,2.3082,0.3015000000000001,4.2277000000000005,-1.7395,-0.22350000000000003,2.3452,0.5181,1.9513,1.5604999999999998,1.6607999999999998,1.2741,NA,NA,NA,NA,NA,NA,NA,NA,NA
NP_001191215.1_S456s _1_0_451_456,-0.6323000000000001,3.0272,3.5757,-0.20240000000000014,0.8162,-0.9830999999999999,-1.2382,4.4534,0.1927000000000001,1.6331,-0.31400000000000006,3.9806,-1.3693,-0.6259,-0.04070000000000007,4.1264,0.9662000000000002,-0.3978999999999999,-2.3551,-0.3106,1.0200999999999998,2.2401999999999997,3.0879000000000003,-0.06000000000000005,1.9339,0.2816,-1.0278,-1.181,1.773,-0.7484000000000001,-3.2179,1.8794,-1.891,2.1566,2.2565,1.2739,1.1784999999999999,3.491,-1.1435,2.0573,-0.1804,-1.1079999999999999,-0.17520000000000002,6.717599999999999,-1.8886,0.7545,1.2379,2.8804,0.9155,0.6771,0.7268,3.5002,-1.8671,-1.3526,1.0001,3.1622,0.693,2.4656000000000002,0.5421,1.7682000000000002,1.6757,1.6717999999999997,0.21530000000000005,-1.0269000000000001,-0.006299999999999972,-0.7367000000000001,1.9472,0.6980999999999999,-0.7225999999999999,-0.9784000000000002,-1.5452,0.7049000000000001,1.1446999999999998,-0.7753000000000001,-0.6006,0.6541999999999999,2.4734,-0.04610000000000003,1.7669000000000001,2.3956,0.2893,1.8313,0.7459999999999999,4.4835,-0.3414999999999999,0.9092,4.3062,-1.847,1.9286,1.4417,1.7635,2.7348,1.2963,-1.0277,-1.4069000000000003,-0.7903,0.23150000000000004,3.7286,0.010399999999999965,0.030300000000000216,0.8893
NP_001191215.1_S456s _1_1_456_456,-2.9203,3.2339,3.1984,-1.3846,-0.24259999999999993,-2.9302,-0.643,6.5897,2.2695,-0.7029,-1.5759,0.4347000000000001,-4.531700000000001,0.14739999999999998,1.8035999999999999,1.2267000000000001,5.6872,1.1891,-0.9945000000000002,-2.1746,-0.9039999999999999,1.6082,1.5633000000000001,0.6758000000000001,0.2257,0.8092999999999999,-0.9268000000000001,-3.8754,1.4865000000000002,-3.5537,-1.6566999999999998,-0.9913000000000001,-3.4852999999999996,1.6018999999999999,2.1072,3.1856,0.5275000000000001,1.2977999999999998,-3.884,4.011,-1.8447,-2.9981,-2.6005000000000003,3.0591999999999997,-1.6917,-1.1754,3.9792,0.6124999999999998,2.2911,-0.5181,-2.3373,2.5938,-1.2266000000000001,-1.6300000000000001,0.5882000000000001,2.6146000000000003,1.3809,3.0472,-0.9591,-0.3363999999999999,2.3379,3.0478,-1.2656,-3.4981999999999998,0.15969999999999995,-2.3796999999999997,1.3075999999999999,-0.1363000000000003,-1.5171,-1.4046999999999996,-2.5411,-0.17030000000000012,0.5487,-1.0042,-1.9927000000000001,-0.633,1.2748,-0.3508,1.7713,1.1403,0.04970000000000008,2.9787999999999997,0.48340000000000005,4.4116,0.2655,0.11909999999999998,1.3247,-2.7067,1.7839,2.7265,2.1816,2.2822,0.9302000000000001,-0.9636999999999999,-1.3527,-0.7828999999999999,0.8255,2.9558,-2.0102,0.7304999999999999,1.0665
NP_001191215.1_Y458y _1_1_458_458,0.30369999999999986,6.4859,4.9107,-0.9127000000000001,2.3213999999999997,-0.8396999999999999,2.6738,4.0653,-2.5754,1.3601,1.0354999999999999,4.5979,0.5284,0.7146,-0.24609999999999976,3.6872000000000003,0.5142000000000002,-0.13419999999999987,-1.3637000000000001,0.11499999999999999,0.8264,-0.42700000000000005,3.9462,3.331,1.9506999999999999,1.3355,-0.7503000000000002,-2.1618,3.0757000000000003,0.9583,-0.7485999999999999,4.8181,-1.8484,1.1625999999999999,4.1755,2.3556,3.5254,3.0965999999999996,-0.42700000000000005,1.4723000000000002,3.7338,-0.43579999999999997,1.0375999999999999,6.9519,0.22160000000000002,0.7296,1.2333,2.9433,-0.06499999999999995,4.3777,2.2152,5.693499999999999,-0.6650999999999999,2.3919,0.8997999999999999,3.8187,0.23050000000000004,3.0502,1.0917,0.8399999999999999,4.483499999999999,2.185,-1.4773999999999998,1.3674,0.6674,0.43409999999999993,3.1083000000000003,2.6784999999999997,-2.2709999999999995,-2.0638000000000005,-0.3841999999999999,1.0200999999999998,0.9824999999999995,-1.4148999999999998,3.5126,2.1531000000000002,6.3819,-0.4468000000000001,1.5703999999999998,2.1159,1.8613000000000002,2.1699,2.144,7.9281999999999995,-0.3560000000000001,1.2912000000000001,6.8279,-1.6973999999999998,3.8615,3.8772,3.7383,2.7652,2.4728,-0.6545999999999998,-0.4135,-1.4670999999999998,0.4626000000000001,1.6294,1.0073999999999999,1.9253999999999998,1.1484
